stage,id,bytes,strategy,rounds,decode_ns,lifecycle_ns,bytes_per_second,paired_percent,ci95_low,ci95_high,allocations,allocated_bytes
exploratory,shape-write-4194304,598451,count,11,1459876.2727272727,2001024.0909090908,409932684.8308876,13.112992351711759,11.349947428529568,14.87603727489395,59920,5752272
exploratory,shape-write-4194304,598451,estimate,11,1476955.9090909092,1939533.8181818181,405192190.4482284,14.389678096581752,12.069213125788671,16.710143067374833,59924,17236096
exploratory,shape-write-4194304,598451,hybrid256,11,1521973.3636363635,1956521.0,393207275.69775295,17.928195440709732,15.895869097180315,19.96052178423915,59920,12942432
exploratory,shape-write-4194304,598451,bounded,11,1488958.3636363635,1908341.4545454546,401925946.7662018,15.42334302862418,7.379041530352302,23.46764452689606,59924,17287360
exploratory,shape-write-4194304,598451,native,11,1322797.7272727273,1731520.5454545454,452413084.52642554,2.588961981733028,-5.933825623546197,11.111749587012254,59934,16927264
exploratory,shape-write-4194304,598451,u256,11,1383703.1818181819,1858308.7272727273,432499547.49228597,7.2301212924107485,5.203300023283929,9.256942561537567,59934,16927264
exploratory,shape-write-4194304,598451,integers,11,1254197.4545454546,1689035.2727272727,477158519.0442682,-2.7871286770549064,-5.048040508317715,-0.526216845792097,59934,16927264
exploratory,shape-write-4194304,598451,count_int,11,1296364.1818181819,1859279.0909090908,461638024.5562309,0.48179757153851244,-1.2655937812121918,2.229188924289217,59920,5752272
exploratory,shape-write-4194304,598451,estimate_int,11,1279576.1818181819,1752474.6363636365,467694701.18586135,-0.8489820235826633,-2.068120596231811,0.3701565490664842,59924,17236096
exploratory,shape-write-4194304,598451,hybrid_int,11,1358948.2727272727,1803180.3636363635,440378057.06833047,5.3379688471486375,3.5681824530827146,7.10775524121456,59920,12942432
exploratory,shape-write-65536,8628,baseline,11,20610.272727272728,27537.545454545456,418626192.5871035,0.0,0.0,0.0,946,264800
exploratory,shape-write-65536,8628,manual,11,22588.909090909092,29659.545454545456,381957356.38567597,9.628864506480381,8.361368161997415,10.896360850963347,946,264800
exploratory,shape-write-65536,8628,count,11,27796.545454545456,31507.636363636364,310398283.6323677,34.90005833091452,33.4343676843408,36.36574897748824,938,90000
exploratory,shape-write-65536,8628,estimate,11,24817.727272727272,31070.81818181818,347654718.95089656,20.507752348880278,4.063896765008547,36.95160793275201,941,307752
exploratory,shape-write-65536,8628,hybrid256,11,23994.090909090908,31013.18181818182,359588535.0559797,16.404034044378164,13.605935390691451,19.20213269806488,938,202320
exploratory,shape-write-65536,8628,bounded,11,23538.636363636364,30428.545454545456,366546297.19030607,14.22525644987778,12.77260801955724,15.67790488019832,941,286776
exploratory,shape-write-65536,8628,native,11,20407.454545454544,27509.18181818182,422786682.22841924,-0.9560877531767225,-2.30861185926204,0.39643635290859547,946,264800
exploratory,shape-write-65536,8628,u256,11,21955.363636363636,28848.81818181818,392979143.6343987,6.549061670169782,4.995489558015505,8.102633782324059,946,264800
exploratory,shape-write-65536,8628,integers,11,19551.0,26667.0,441307350.00767225,-5.1275084703880465,-5.828353620285159,-4.426663320490934,946,264800
exploratory,shape-write-65536,8628,count_int,11,25101.727272727272,28722.0,343721366.51226467,21.801131557160957,21.23305437590583,22.369208738416084,938,90000
exploratory,shape-write-65536,8628,estimate_int,11,20211.909090909092,27443.0,426877043.68711513,-1.9256583808372272,-2.3786231249032563,-1.472693636771198,941,307752
exploratory,shape-write-65536,8628,hybrid_int,11,21128.18181818182,28108.636363636364,408364528.2044662,2.5331558501790252,1.5992279287915219,3.4670837715665286,938,202320
followup,200M-25912202,593177,baseline,11,595751.8181818182,733031.4545454546,995678035.545613,0.0,0.0,0.0,10881,5044096
followup,200M-25912202,593177,singleton,11,643176.8181818182,788752.0,922261162.4542663,7.974385113795208,5.897955778282331,10.050814449308085,10881,4252288
followup,200M-25912202,593177,adaptive,11,628431.5454545454,779727.7272727273,943900738.7367135,5.495208484964387,4.399847543614448,6.5905694263143255,10192,4816144
followup,200M-25912202,593177,native,11,569438.7272727273,700386.5454545454,1041687141.3733395,-4.415979046966381,-5.371759141633806,-3.460198952298956,10881,5044096
followup,200M-25912202,593177,u256,11,612641.8181818182,750827.6363636364,968228061.4803845,2.831437761570068,1.9075286226740724,3.755346900466064,10881,5044096
followup,200M-25912203,592785,baseline,11,576193.1818181818,703821.9090909091,1028795582.2897152,0.0,0.0,0.0,11065,4994547
followup,200M-25912203,592785,singleton,11,615684.0,760365.1818181818,962807219.2878165,6.860540493689057,5.89367812164037,7.827402865737744,11065,4160091
followup,200M-25912203,592785,adaptive,11,619966.9090909091,757275.1818181818,956155871.075817,7.603150417016443,2.991630057522859,12.214670776510026,10500,4807723
followup,200M-25912203,592785,native,11,554482.9090909091,677852.5454545454,1069077135.2572225,-3.76062642154,-5.180290894346298,-2.3409619487337023,11065,4994547
followup,200M-25912203,592785,u256,11,587208.1818181818,717724.8181818182,1009497173.8379916,1.9178572862892151,1.1806634552550674,2.655051117323363,11065,4994547
followup,200M-25912204,718592,baseline,11,704045.2727272727,862548.1818181818,1020661636.1706078,0.0,0.0,0.0,13469,5409377
followup,200M-25912204,718592,singleton,11,735297.6363636364,908545.4545454546,977280443.2688606,4.440599627564685,3.937551631622105,4.943647623507266,13469,4320929
followup,200M-25912204,718592,adaptive,11,722779.5454545454,908372.6363636364,994206330.9886392,2.660390766288143,2.2297089827021535,3.091072549874133,12800,5027985
followup,200M-25912204,718592,native,11,667070.2727272727,823296.4545454546,1077235831.6344755,-5.251604053238546,-5.454925929219867,-5.048282177257226,13469,5409377
followup,200M-25912204,718592,u256,11,713894.8181818182,875404.2727272727,1006579655.2917204,1.3996049031797388,1.1757464297942306,1.623463376565247,13469,5409377
followup,200M-25912205,643689,baseline,11,596160.4545454546,729683.6363636364,1079724418.304102,0.0,0.0,0.0,11422,5196749
followup,200M-25912205,643689,singleton,11,637672.0909090909,790582.5454545454,1009435741.6243999,6.967713200960657,6.391443721036225,7.5439826808850885,11422,4355213
followup,200M-25912205,643689,adaptive,11,648310.6363636364,790740.9090909091,992871262.4713994,8.748443393534705,3.432067677887111,14.064819109182299,10773,4957501
followup,200M-25912205,643689,native,11,569018.2727272727,701743.0,1131227292.4291775,-4.5477845425456955,-5.111851056442975,-3.983718028648416,11422,5196749
followup,200M-25912205,643689,u256,11,611698.6363636364,744570.4545454546,1052297588.6075809,2.610981565975535,2.0166098787325457,3.2053532532185245,11422,5196749
followup,200M-25912206,603475,baseline,11,592484.5454545454,717194.8181818182,1018549774.217356,0.0,0.0,0.0,11380,5039376
followup,200M-25912206,603475,singleton,11,631568.7272727273,775668.9090909091,955517545.3445216,6.708773138412304,4.056415312190015,9.361130964634594,11380,4196304
followup,200M-25912206,603475,adaptive,11,617829.4545454546,770338.6363636364,976766315.6234347,4.3896351370014,1.9362469602521788,6.843023313750621,10701,5178144
followup,200M-25912206,603475,native,11,561410.2727272727,691110.4545454546,1074926892.7132046,-5.148408851230622,-7.322646069898971,-2.9741716325622733,11380,5039376
followup,200M-25912206,603475,u256,11,600102.3636363636,731454.0,1005620101.7826352,1.3829288733731337,-0.6555978955969073,3.421455642343175,11380,5039376
followup,200M-25912207,595363,baseline,11,560753.4545454546,674620.0,1061719718.6642387,0.0,0.0,0.0,10469,5002219
followup,200M-25912207,595363,singleton,11,588128.3636363636,722217.1818181818,1012301117.9377662,5.044850614995591,2.032453011948979,8.057248218042202,10469,4201195
followup,200M-25912207,595363,adaptive,11,571818.5454545454,715101.0909090909,1041174695.5963781,2.1427642088648557,-0.746169004077196,5.031697421806907,9863,4820467
followup,200M-25912207,595363,native,11,526747.8181818182,646715.7272727273,1130261919.3659341,-5.908866792195398,-8.589674512223159,-3.228059072167637,10469,5002219
followup,200M-25912207,595363,u256,11,568828.9090909091,718913.5454545454,1046646874.8072196,1.6186530455437225,-2.016356920452492,5.253663011539937,10469,5002219
followup,200M-25912208,702247,baseline,11,686681.0,857021.5454545454,1022668458.8622664,0.0,0.0,0.0,13452,5517732
followup,200M-25912208,702247,singleton,11,728361.3636363636,906209.2727272727,964146418.3300622,6.070902662329868,5.8063818331129164,6.335423491546819,13452,4487892
followup,200M-25912208,702247,adaptive,11,718189.2727272727,897901.0,977802129.142457,4.589551336621884,4.272425078510224,4.906677594733544,12804,5340492
followup,200M-25912208,702247,native,11,651904.4545454546,811670.5454545454,1077223809.5683012,-5.062710076336104,-5.513550137099478,-4.6118700155727295,13452,5517732
followup,200M-25912208,702247,u256,11,704588.8181818182,875009.3636363636,996676333.5985643,2.609157075451549,2.1763476000680413,3.041966550835057,13452,5517732
followup,200M-25912209,635819,baseline,11,614131.1818181818,753675.0909090909,1035314634.4362613,0.0,0.0,0.0,11764,5112098
followup,200M-25912209,635819,singleton,11,655371.5454545454,811143.0,970165708.9170932,6.721469357971948,5.693894037600784,7.749044678343112,11764,4272602
followup,200M-25912209,635819,adaptive,11,649176.7272727273,810679.9090909091,979423588.8140279,5.711074811532056,5.066628540647786,6.355521082416326,11072,5167114
followup,200M-25912209,635819,native,11,583810.9090909091,720955.2727272727,1089083794.2546778,-4.932844838163942,-5.3914439524749,-4.4742457238529845,11764,5112098
followup,200M-25912209,635819,u256,11,627611.4545454546,768215.0909090909,1013077430.940915,2.199394433022009,1.7022174980130607,2.6965713680309578,11764,5112098
followup,200M-25912210,613528,baseline,11,559091.7272727273,685369.1818181818,1097365548.570742,0.0,0.0,0.0,10873,4970256
followup,200M-25912210,613528,singleton,11,594641.1818181818,734439.9090909091,1031761705.6458647,6.3591226968460965,5.955297141597995,6.762948252094198,10873,4151472
followup,200M-25912210,613528,adaptive,11,595854.8181818182,741159.2727272727,1029660214.6679109,6.575659368170534,5.624642862432608,7.52667587390846,10295,4953744
followup,200M-25912210,613528,native,11,530090.6363636364,655751.4545454546,1157402070.3492045,-5.1850818937219305,-5.623813730820936,-4.746350056622925,10873,4970256
followup,200M-25912210,613528,u256,11,571378.0909090909,697846.2727272727,1073768857.717044,2.2006616632968474,1.6434930392069302,2.7578302873867644,10873,4970256
followup,200M-25912211,619844,baseline,11,596581.8181818182,742746.4545454546,1038992441.789589,0.0,0.0,0.0,11093,5013870
followup,200M-25912211,619844,singleton,11,625553.0,788177.0909090909,990873674.9723845,4.89913794385935,3.6222024504872916,6.176073437231409,11093,4180398
followup,200M-25912211,619844,adaptive,11,620475.4545454546,779774.6363636364,998982305.3582076,4.036565333239003,2.767438671331345,5.3056919951466615,10564,4589382
followup,200M-25912211,619844,native,11,575820.0909090909,712356.8181818182,1076454277.6223824,-3.4291431966546644,-7.681032525929316,0.822746132619987,11093,5013870
followup,200M-25912211,619844,u256,11,610695.2727272727,754959.9090909091,1014980838.5315813,2.446855639457131,-0.22481664783126476,5.118527926745527,11093,5013870
followup,200M-25912212,618805,baseline,11,619215.7272727273,762639.0,999336697.6085438,0.0,0.0,0.0,12034,5272966
followup,200M-25912212,618805,singleton,11,669955.0,818854.8181818182,923651588.5395287,8.245121378749293,6.0277951582785345,10.46244759922005,12034,4418758
followup,200M-25912212,618805,adaptive,11,658883.9090909091,822514.1818181818,939171516.3507215,6.447262650737097,4.78909991817874,8.105425383295454,11375,5175566
followup,200M-25912212,618805,native,11,593564.7272727273,735760.0909090909,1042523201.8810233,-4.1255918988054425,-5.348460949682496,-2.9027228479283886,12034,5272966
followup,200M-25912212,618805,u256,11,637660.5454545454,779181.7272727273,970430120.5571617,3.0171727788875025,1.3528685292910667,4.681477028483938,12034,5272966
followup,200M-25912213,632953,baseline,11,608700.1818181818,739214.0,1039843619.0857958,0.0,0.0,0.0,12114,4108414
followup,200M-25912213,632953,singleton,11,663661.5454545454,817395.7272727273,953728605.0926561,9.059352561903593,7.708583246992918,10.410121876814268,12114,3252622
followup,200M-25912213,632953,adaptive,11,662672.8181818182,831367.9090909091,955151596.1325216,8.883317638565302,8.013673574763015,9.752961702367589,11524,3993686
followup,200M-25912213,632953,native,11,585813.1818181818,713355.0909090909,1080469029.453231,-3.7585314966920444,-4.712424958695988,-2.8046380346881006,12114,4108414
followup,200M-25912213,632953,u256,11,628835.0909090909,760696.4545454546,1006548472.1677283,3.3225144041838295,2.393939023858638,4.251089784509021,12114,4108414
followup,200M-25912214,632762,baseline,11,597163.6363636364,726260.7272727273,1059612410.181464,0.0,0.0,0.0,11983,4209064
followup,200M-25912214,632762,singleton,11,649550.5454545454,804610.9090909091,974153596.556836,8.779860667469567,8.053960659850125,9.50576067508901,11983,3345712
followup,200M-25912214,632762,adaptive,11,641230.7272727273,790959.6363636364,986793010.8266234,7.385701167474338,5.995887123859299,8.775515211089376,11298,4138472
followup,200M-25912214,632762,native,11,571365.9090909091,699894.5454545454,1107454942.5022175,-4.314167390759329,-4.959854275923703,-3.668480505594955,11983,4209064
followup,200M-25912214,632762,u256,11,618650.7272727273,749264.7272727273,1022809756.9520061,3.606979377670181,2.7615289073165847,4.452429848023777,11983,4209064
followup,200M-25912215,664421,baseline,11,612099.0909090909,743801.7272727273,1085479475.2483628,0.0,0.0,0.0,11833,4056331
followup,200M-25912215,664421,singleton,11,664970.8181818182,819490.8181818182,999173169.4582906,8.63850501626798,7.903653459585357,9.373356572950602,11833,3235195
followup,200M-25912215,664421,adaptive,11,654568.2727272727,812349.9090909091,1015052253.0395122,6.9589007080331475,5.433709611717471,8.484091804348825,11120,4303507
followup,200M-25912215,664421,native,11,590230.0909090909,724258.7272727273,1125698283.1502845,-3.548061844847473,-4.995432914259231,-2.1006907754357154,11833,4056331
followup,200M-25912215,664421,u256,11,633951.1818181818,768335.3636363636,1048063351.020863,3.5933898599416194,2.120068774130453,5.066710945752786,11833,4056331
followup,200M-25912216,657888,baseline,11,694786.9090909091,851433.1818181818,946891761.1887805,0.0,0.0,0.0,13245,5346474
followup,200M-25912216,657888,singleton,11,729727.8181818182,912201.6363636364,901552583.8650177,5.057993452151104,3.8809482352077067,6.235038669094501,13245,4310178
followup,200M-25912216,657888,adaptive,11,720296.1818181818,904914.0,913357611.2250794,3.695996029702469,2.1753003263603823,5.216691733044556,12652,4784402
followup,200M-25912216,657888,native,11,651363.9090909091,830160.8181818182,1010016046.0505041,-6.236307933749097,-7.594092967356013,-4.878522900142181,13245,5346474
followup,200M-25912216,657888,u256,11,703214.0909090909,858001.0,935544393.2437489,1.2431138267143058,-0.42272817959418263,2.9089558330227945,13245,5346474
followup,200M-25912217,585424,baseline,11,594902.3636363636,727985.3636363636,984067362.6199318,0.0,0.0,0.0,11504,4947888
followup,200M-25912217,585424,singleton,11,610496.4545454546,752914.0909090909,958931039.8794662,2.6233823755897645,2.0405883359288506,3.2061764152506784,11504,3988728
followup,200M-25912217,585424,adaptive,11,607141.7272727273,759867.0,964229559.1009977,2.059984903897643,1.4324523316552593,2.6875174761400267,11000,4396984
followup,200M-25912217,585424,native,11,557089.8181818182,693143.1818181818,1050861065.6548282,-6.35461333878045,-6.670433499960955,-6.0387931775999455,11504,4947888
followup,200M-25912217,585424,u256,11,599851.0909090909,732457.6363636364,975948879.4340171,0.8340888407116837,0.3964593851368976,1.2717182962864697,11504,4947888
followup,200M-25912218,716398,baseline,11,662670.6363636364,811194.8181818182,1081077024.826676,0.0,0.0,0.0,12672,5331419
followup,200M-25912218,716398,singleton,11,687459.6363636364,848521.7272727273,1042094636.6966867,3.7452114263576823,3.087508710146947,4.4029141425684175,12672,4298147
followup,200M-25912218,716398,adaptive,11,682593.6363636364,850953.0,1049523408.7098274,3.010753641417375,2.4501239490603144,3.5713833337744356,12138,4808155
followup,200M-25912218,716398,native,11,625453.5454545454,774529.2727272727,1145405610.386877,-5.612348586888502,-6.094231840972175,-5.130465332804829,12672,5331419
followup,200M-25912218,716398,u256,11,673010.0,823844.2727272727,1064468581.4475268,1.5640899170262932,1.0698471181243923,2.058332715928194,12672,5331419
followup,200M-25912219,603952,baseline,11,621122.7272727273,762629.0,972355338.939018,0.0,0.0,0.0,12010,5044683
followup,200M-25912219,603952,singleton,11,644174.1818181818,796561.7272727273,937560083.9750289,3.741943393657563,2.5847077330270873,4.899179054288039,12010,4078155
followup,200M-25912219,603952,adaptive,11,642126.3636363636,796467.9090909091,940550075.813455,3.4476546978109472,0.40346093894950474,6.49184845667239,11451,4686507
followup,200M-25912219,603952,native,11,582371.4545454546,726035.5454545454,1037056324.2516569,-6.20883363037645,-7.830695666693614,-4.586971594059286,12010,5044683
followup,200M-25912219,603952,u256,11,627117.5454545454,774496.2727272727,963060281.7247688,1.0072882959301945,-0.7112035676395427,2.725780159499932,12010,5044683
followup,200M-25912220,687892,baseline,11,689612.4545454546,864899.6363636364,997505186.3780671,0.0,0.0,0.0,12572,5384226
followup,200M-25912220,687892,singleton,11,721506.1818181818,888668.4545454546,953411096.5848211,4.64624408197997,3.707802750395382,5.584685413564558,12572,4418442
followup,200M-25912220,687892,adaptive,11,711889.4545454546,887530.7272727273,966290476.1515577,3.320630610504894,0.9624745202710145,5.678786700738774,12086,4955194
followup,200M-25912220,687892,native,11,642559.7272727273,803320.2727272727,1070549508.1674049,-6.752317881442803,-8.89047043442392,-4.614165328461686,12572,5384226
followup,200M-25912220,687892,u256,11,699635.9090909091,857389.7272727273,983214256.2462684,1.5629640931117617,-1.4391854977606642,4.565113683984188,12572,5384226
followup,200M-25912221,665182,baseline,11,665400.6363636364,828880.5454545454,999671421.4689797,0.0,0.0,0.0,12334,5325475
followup,200M-25912221,665182,singleton,11,698465.0,860223.0909090909,952348363.9122934,4.9986169942403,3.295641724189718,6.701592264290882,12334,4374427
followup,200M-25912221,665182,adaptive,11,685534.8181818182,868851.8181818182,970311036.5191981,3.0530215226306834,1.5466047770054672,4.559438268255899,11674,5113179
followup,200M-25912221,665182,native,11,626726.2727272727,781284.8181818182,1061359685.9525015,-5.789351297554014,-7.247952292170677,-4.330750302937352,12334,5325475
followup,200M-25912221,665182,u256,11,672457.6363636364,833124.2727272727,989180528.3036417,1.0914319338944691,-0.38993783920146363,2.572801706990402,12334,5325475
followup,200M-25912222,623267,baseline,11,608778.3636363636,747687.4545454546,1023799525.7865155,0.0,0.0,0.0,11213,5100278
followup,200M-25912222,623267,singleton,11,654092.9090909091,803363.5454545454,952872277.527435,7.449202650835826,6.941563492013509,7.956841809658142,11213,4312862
followup,200M-25912222,623267,adaptive,11,646184.1818181818,804545.4545454546,964534597.9319717,6.177918795004971,4.656828099407132,7.69900949060281,10651,4765502
followup,200M-25912222,623267,native,11,578746.2727272727,712440.2727272727,1076926158.0950296,-4.906819438759382,-6.340580853858429,-3.473058023660335,11213,5100278
followup,200M-25912222,623267,u256,11,627810.9090909091,758543.9090909091,992762296.696168,3.1376755795054065,2.3271594756295073,3.9481916833813058,11213,5100278
followup,200M-25912223,611845,baseline,11,633861.6363636364,785285.7272727273,965265863.872213,0.0,0.0,0.0,13093,5513186
followup,200M-25912223,611845,singleton,11,676287.3636363636,843130.0909090909,904711566.2639914,6.709010343830559,5.475726522163308,7.94229416549781,13093,4444682
followup,200M-25912223,611845,adaptive,11,673599.7272727273,858683.2727272727,908321329.7565306,6.2843547653252605,5.035277567689423,7.533431962961098,12614,5099082
followup,200M-25912223,611845,native,11,605577.0909090909,755214.5454545454,1010350307.4753038,-4.450317263186016,-6.52358820699806,-2.377046319373973,13093,5513186
followup,200M-25912223,611845,u256,11,640746.4545454546,790900.7272727273,954894085.8893129,1.087262387791169,0.023304585084745755,2.1512201904975923,13093,5513186
followup,200M-25912224,627082,baseline,11,590384.1818181818,714072.3636363636,1062159216.5101739,0.0,0.0,0.0,11560,4193927
followup,200M-25912224,627082,singleton,11,642772.3636363636,784760.0909090909,975589548.4560064,8.874410296971648,8.386645800313946,9.36217479362935,11560,3373079
followup,200M-25912224,627082,adaptive,11,624322.0,773726.8181818182,1004420795.6791527,5.751736039520723,5.010781692887034,6.492690386154412,10848,4101863
followup,200M-25912224,627082,native,11,566261.4545454546,694016.7272727273,1107407179.0801423,-4.082730221766152,-4.650849079144329,-3.5146113643879744,11560,4193927
followup,200M-25912224,627082,u256,11,615065.0,736672.5454545454,1019537772.4305562,4.181310260450867,3.6001596000959593,4.762460920805775,11560,4193927
followup,200M-25912225,610432,baseline,11,555011.2727272727,678096.5454545454,1099855138.0774577,0.0,0.0,0.0,10741,5122797
followup,200M-25912225,610432,singleton,11,589056.4545454546,727127.8181818182,1036287770.5347272,6.153750319672261,5.029532504781222,7.2779681345633,10741,4318605
followup,200M-25912225,610432,adaptive,11,578455.0909090909,722374.0909090909,1055279847.2923018,4.24512299086168,3.0956750822929298,5.39457089943043,10150,4851925
followup,200M-25912225,610432,native,11,541334.7272727273,660095.5454545454,1127642416.505197,-2.4380357089786706,-5.7231787367809694,0.8471073188236287,10741,5122797
followup,200M-25912225,610432,u256,11,571389.0,697952.7272727273,1068329981.8512433,2.9699105757844424,1.893552553283471,4.046268598285414,10741,5122797
followup,200M-25912226,587580,baseline,11,572620.7272727273,698520.6363636364,1026124225.0145582,0.0,0.0,0.0,10845,4995367
followup,200M-25912226,587580,singleton,11,612401.5454545454,753212.8181818182,959468512.7123218,6.976028001960009,5.741619174648653,8.210436829271366,10845,4237159
followup,200M-25912226,587580,adaptive,11,612848.3636363636,754344.7272727273,958768979.1869025,7.014929048790191,5.892738908166864,8.137119189413518,10143,4992831
followup,200M-25912226,587580,native,11,549428.8181818182,670520.8181818182,1069437897.241052,-4.045907702014873,-4.713001932097663,-3.378813471932082,10845,4995367
followup,200M-25912226,587580,u256,11,587968.2727272727,712690.0909090909,999339636.6006762,2.707346861245893,1.606345178817426,3.8083485436743603,10845,4995367
followup,200M-25912227,618794,baseline,11,570294.7272727273,698698.9090909091,1085042470.8627532,0.0,0.0,0.0,10801,4957695
followup,200M-25912227,618794,singleton,11,608866.7272727273,753071.2727272727,1016304508.4952163,6.764654525956115,6.538523414681247,6.990785637230983,10801,4170087
followup,200M-25912227,618794,adaptive,11,598310.9090909091,745817.2727272727,1034234861.169778,4.934503173477708,3.916977681351863,5.952028665603553,10168,5308343
followup,200M-25912227,618794,native,11,544206.7272727273,672344.3636363636,1137056873.7749057,-4.5491629661816635,-5.87906523243666,-3.219260699926667,10801,4957695
followup,200M-25912227,618794,u256,11,580642.4545454546,710885.0909090909,1065705745.6889054,1.8381524701710616,0.5768448564340112,3.099460083908112,10801,4957695
followup,200M-25912228,734806,baseline,11,709735.0,861878.2727272727,1035324452.0842286,0.0,0.0,0.0,13784,5755997
followup,200M-25912228,734806,singleton,11,757587.4545454546,942748.7272727273,969928944.2971,6.756981392636541,5.9553273303234135,7.558635454949668,13784,4768205
followup,200M-25912228,734806,adaptive,11,757080.7272727273,924402.9090909091,970578134.5762575,6.69234849140007,3.24372991650943,10.14096706629071,12998,6014757
followup,200M-25912228,734806,native,11,679620.3636363636,836878.7272727273,1081200681.021918,-4.229949442632707,-5.057515854722237,-3.4023830305431764,13784,5755997
followup,200M-25912228,734806,u256,11,733300.0909090909,888877.1818181818,1002053605.487819,3.3411893378230353,2.165038487809086,4.517340187836984,13784,5755997
followup,200M-25912229,731209,baseline,11,703621.9090909091,846870.8181818182,1039207265.3688881,0.0,0.0,0.0,13339,5674732
followup,200M-25912229,731209,singleton,11,763129.5454545454,933872.7272727273,958171524.5534984,8.514501828067603,6.314203749722138,10.714799906413068,13339,4762852
followup,200M-25912229,731209,adaptive,11,735803.7272727273,920924.8181818182,993755498.7798747,4.622809238786641,3.007307096056245,6.238311381517038,12413,6172348
followup,200M-25912229,731209,native,11,691557.1818181818,820178.8181818182,1057337005.8533252,-1.840354359133153,-6.942578965515314,3.261870247249008,13339,5674732
followup,200M-25912229,731209,u256,11,722358.0909090909,870198.5454545454,1012252799.826427,2.708209840269685,1.242274163669046,4.174145516870324,13339,5674732
followup,200M-25912230,685609,baseline,11,602271.2727272727,741686.9090909091,1138372409.6541214,0.0,0.0,0.0,11805,4180624
followup,200M-25912230,685609,singleton,11,653269.1818181818,804556.4545454546,1049504582.6160204,8.469388869605366,8.154943460246308,8.783834278964424,11805,3355624
followup,200M-25912230,685609,adaptive,11,634967.4545454546,784203.5454545454,1079754552.9176726,5.432646300541677,4.88730961712471,5.977982983958644,11071,3980584
followup,200M-25912230,685609,native,11,579483.5454545454,717916.0,1183137994.819525,-3.7794638626254935,-4.390445351384617,-3.16848237386637,11805,4180624
followup,200M-25912230,685609,u256,11,628000.5454545454,768567.3636363636,1091733128.1993675,4.2745337102020935,3.8343913022314884,4.714676118172698,11805,4180624
followup,200M-25912231,614847,baseline,11,621696.6363636364,766748.3636363636,988982349.3276391,0.0,0.0,0.0,12043,5071881
followup,200M-25912231,614847,singleton,11,659130.7272727273,813096.4545454546,932814955.455105,6.0274904659571735,5.393167132254981,6.661813799659366,12043,4175145
followup,200M-25912231,614847,adaptive,11,648718.3636363636,809593.5454545454,947787259.4102329,4.354350965271776,3.6614507304946162,5.047251200048935,11439,4835889
followup,200M-25912231,614847,native,11,593121.4545454546,742380.3636363636,1036629168.0869899,-4.590317001294456,-5.2072356251415615,-3.9733983774473502,12043,5071881
followup,200M-25912231,614847,u256,11,634480.7272727273,777241.3636363636,969055439.4660314,2.0638991947846526,1.23834211600141,2.889456273567895,12043,5071881
followup,300M-25912202,844816,baseline,11,871658.0,1058781.9090909092,969205812.3713658,0.0,0.0,0.0,15387,6110464
followup,300M-25912202,844816,singleton,11,915680.9090909091,1131856.0,922609602.9879404,5.12183084314397,3.2279830813843287,7.015678604903611,15387,5026648
followup,300M-25912202,844816,adaptive,11,908078.3636363636,1131055.1818181819,930333805.7928921,4.338540512434518,-0.09693162740199135,8.774012652271027,14425,6048120
followup,300M-25912202,844816,native,11,819575.2727272727,1015469.0,1030797326.5088081,-5.8606557734713265,-8.792149264002745,-2.929162282939908,15387,6110464
followup,300M-25912202,844816,u256,11,913560.0909090909,1124926.7272727273,924751429.4974476,5.075830834767276,-2.3922125114657566,12.543874181000309,15387,6110464
followup,300M-25912203,923936,baseline,11,868341.4545454546,1076911.7272727273,1064023829.7544451,0.0,0.0,0.0,15814,6353556
followup,300M-25912203,923936,singleton,11,928201.9090909091,1156117.2727272727,995404115.1508865,6.949789420989698,4.008410221245715,9.891168620733682,15814,5195148
followup,300M-25912203,923936,adaptive,11,916756.7272727273,1160685.1818181819,1007831164.4885666,5.612533841459568,3.6326097093860987,7.592457973533037,14976,5894300
followup,300M-25912203,923936,native,11,831923.9090909091,1030048.0909090909,1110601570.5326197,-4.172045852682854,-5.922613295578307,-2.4214784097874005,15814,6353556
followup,300M-25912203,923936,u256,11,898641.6363636364,1101324.2727272727,1028147331.0525846,3.511431879764481,1.7586732276331534,5.264190531895808,15814,6353556
followup,300M-25912204,860019,baseline,11,854133.2727272727,1039920.0,1006890876.940005,0.0,0.0,0.0,16439,6411659
followup,300M-25912204,860019,singleton,11,926706.8181818182,1135974.5454545454,928037846.6269855,8.501004920839279,7.448712689775304,9.553297151903253,16439,5269403
followup,300M-25912204,860019,adaptive,11,908586.0,1128754.2727272727,946546611.9882983,6.383669235556742,5.647300007510398,7.120038463603087,15504,6442699
followup,300M-25912204,860019,native,11,821181.5454545454,1002244.8181818182,1047294602.2233818,-3.849662638486821,-4.890780347459971,-2.808544929513671,16439,6411659
followup,300M-25912204,860019,u256,11,884439.7272727273,1069993.1818181819,972388477.6772393,3.555202339972582,2.9236715901396413,4.186733089805522,16439,6411659
followup,300M-25912205,880070,baseline,11,847221.3636363636,1027640.5454545454,1038772200.246045,0.0,0.0,0.0,16530,6446095
followup,300M-25912205,880070,singleton,11,925802.5454545454,1132242.0909090908,950602268.616477,9.280036450154096,8.290407570785689,10.269665329522503,16530,5315791
followup,300M-25912205,880070,adaptive,11,906353.9090909091,1117677.1818181819,971000390.8768128,6.985285677419588,6.315169337422238,7.655402017416939,15639,6460439
